endTime,artistName,trackName,msPlayed
2021-05-05 22:31,Lorde,Buzzcut Season,246755
2021-05-05 22:34,Ralph Castelli,Morning Sex,175312
2021-05-05 22:38,Sufjan Stevens,Mystery of Love (From the Original Motion Picture “Call Me by Your Name”),248964
2021-05-05 22:42,Ariana Grande,ghostin,271466
2021-05-05 22:46,Adele,Make You Feel My Love,212040
2021-05-05 22:49,Shawn Mendes,Wonder,172692
2021-05-05 23:43,Lord Huron,Fool for Love,192772
2021-05-05 23:46,Maldito,My Forest Fire,206012
2021-05-05 23:50,Sleeping At Last,Chasing Cars,15881
2021-05-05 23:50,Hozier,Someone New,222813
2021-05-05 23:55,KALEO,All the Pretty Girls,269893
2021-05-06 00:01,Harry Styles,Fine Line,377960
2021-05-06 00:05,girl in red,i wanna be your girlfriend,204990
2021-05-06 00:09,Florence + The Machine,Never Let Me Go,271013
2021-05-06 00:13,Hozier,Arsonist's Lullabye,266546
2021-05-06 00:17,NINK.,Flowers in the Passenger Seat,219450
2021-05-06 16:26,Hozier,Cherry Wine - Live,237168
2021-05-06 16:32,Glass Animals,Heat Waves,238805
2021-05-06 16:32,HUNNY,Televised,1892
2021-05-06 16:36,Taylor Swift,You Are In Love,34287
2021-05-06 16:36,The Lumineers,Gale Song,193720
2021-05-06 16:40,Wallows,Drunk on Halloween,237026
2021-05-06 16:41,Dominic Fike,Politics & Violence,27099
2021-05-06 16:46,Hozier,Would That I,256557
2021-05-06 16:46,H3 Podcast,David Dobrik & James Charles Drama Apocalypse - Frenemies #23,5410
2021-05-06 17:11,H3 Podcast,David Dobrik & James Charles Drama Apocalypse - Frenemies #23,1537216
2021-05-06 22:05,Glass Animals,Heat Waves,238805
2021-05-06 22:09,Taylor Swift,the lakes - bonus track,211813
2021-05-06 22:54,Glass Animals,Heat Waves,200618
2021-05-06 23:06,The Lumineers,Gale Song,152128
2021-05-06 23:10,Hozier,Would That I,268293
2021-05-06 23:21,The Lumineers,Sleep On The Floor,60657
2021-05-06 23:32,Selena Gomez,Dance Again,2453
2021-05-06 23:35,Taylor Swift,Clean,222586
2021-05-06 23:36,Bruno Mars,Talking to the Moon,216703
2021-05-06 23:46,Kesha,Your Love Is My Drug,187133
2021-05-06 23:46,Aly & AJ,Potential Breakup Song,17781
2021-05-06 23:47,Selena Gomez,Ring,55147
2021-05-06 23:47,Ashe,Till Forever Falls Apart,30220
2021-05-06 23:51,Bridgit Mendler,Hurricane,243986
2021-05-06 23:55,Dua Lipa,Don't Start Now,183290
2021-05-07 13:03,Glass Animals,Heat Waves,238805
2021-05-07 13:03,BETWEEN FRIENDS,affection,25142
2021-05-07 13:04,Childish Gambino,3005,39264
2021-05-07 13:07,Maldito,My Forest Fire,206012
2021-05-07 13:09,Dominic Fike,Superstar Sh*t,127054
2021-05-07 13:10,ROLE MODEL,girl in new york,44023
2021-05-07 13:14,Hozier,Would That I,268293
2021-05-07 13:18,The Weeknd,Hardest To Love,211400
2021-05-07 13:22,Young the Giant,Mind Over Matter (Reprise),230866
2021-05-07 13:26,The Neighbourhood,Daddy Issues,9435
2021-05-07 13:26,Hippo Campus,Violet,245662
2021-05-07 13:29,The Lumineers,Sleep On The Floor,211851
2021-05-07 13:33,Maldito,My Forest Fire,206012
2021-05-07 13:36,Taylor Swift,right where you left me - bonus track,171301
2021-05-07 13:36,The Neighbourhood,Sweater Weather,30784
2021-05-07 13:38,Phoebe Bridgers,Smoke Signals,119360
2021-05-07 13:39,Steve Lacy,C U Girl,58922
2021-05-07 13:40,Duckwrth,Crush,25600
2021-05-07 13:40,Kali Uchis,Loner,22741
2021-05-07 13:44,Mac Miller,The Spins,1045
2021-05-07 13:44,Aly & AJ,Potential Breakup Song,1173
2021-05-07 13:44,Miley Cyrus,Midnight Sky,981
2021-05-07 13:44,Miley Cyrus,Party In The U.S.A.,128
2021-05-07 13:44,Dayglow,Can I Call You Tonight?,253610
2021-05-07 13:48,Mac Miller,The Spins,195873
2021-05-07 13:49,Aly & AJ,Potential Breakup Song,102677
2021-05-07 13:52,Dominic Fike,3 Nights,177666
2021-05-07 13:54,Peach Tree Rascals,Change My Mind,121405
2021-05-07 13:55,Jonas Brothers,Sucker,1663
2021-05-07 13:55,BENEE,Supalonely (feat. Gus Dapperton),1941
2021-05-07 13:55,Calvin Harris,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",4330
2021-05-07 13:55,Cage The Elephant,Cigarette Daydreams,1791
2021-05-07 13:55,One Direction,Diana,16642
2021-05-07 13:55,ABBA,Waterloo,1600
2021-05-07 13:55,Niall Horan,Seeing Blind,2602
2021-05-07 14:15,Bridgit Mendler,Hurricane,243986
2021-05-07 14:19,Tiësto,Wasted,190013
2021-05-07 14:20,ABBA,If It Wasn't For The Nights,116658
2021-05-07 14:22,Mac Miller,Donald Trump,117482
2021-05-07 14:26,Glass Animals,Heat Waves,238805
2021-05-07 14:27,Taylor Swift,willow - lonely witch version,14070
2021-05-07 14:28,Leonard Cohen,Chelsea Hotel #2,80640
2021-05-07 14:28,The Neighbourhood,Sweater Weather,1237
2021-05-07 14:32,Of Monsters and Men,From Finner,223440
2021-05-07 14:38,Wallows,Drunk on Halloween,237026
2021-05-07 14:42,Sufjan Stevens,Mystery of Love (From the Original Motion Picture “Call Me by Your Name”),248964
2021-05-07 14:46,Hozier,Like Real People Do,198026
2021-05-07 14:48,Joji,Sanctuary,128792
2021-05-07 15:23,H3 Podcast,David Dobrik & James Charles Drama Apocalypse - Frenemies #23,2065770
2021-05-07 15:39,H3 Podcast,Trisha Birthday Celebration - Frenemies # 34,849578
2021-05-07 21:36,Dominic Fike,Wurli,150620
2021-05-07 21:39,Maldito,My Forest Fire,206012
2021-05-07 21:43,Glass Animals,Heat Waves,238805
2021-05-07 21:48,Dayglow,Can I Call You Tonight?,278769
2021-05-07 21:50,Dominic Fike,Superstar Sh*t,127054
2021-05-07 21:52,Justin Bieber,Ghost,153190
2021-05-07 21:56,The Lumineers,Sleep On The Floor,211851
2021-05-07 22:00,Jacob Collier,Time Alone With You (feat. Daniel Caesar),256240
2021-05-07 22:04,Dua Lipa,Levitating (feat. DaBaby),203064
2021-05-07 22:08,Taylor Swift,the lakes - bonus track,211813
2021-05-07 23:20,Francisco Martin,Alaska - Performance Version,175221
2021-05-07 23:22,Lil Nas X,MONTERO (Call Me By Your Name) - SATAN'S EXTENDED VERSION,170054
2021-05-07 23:27,Dayglow,Can I Call You Tonight?,278769
2021-05-07 23:30,Childish Gambino,IV. Sweatpants,180675
2021-05-07 23:34,Pitbull,Timber (feat. Ke$ha),204160
2021-05-07 23:37,Taylor Swift,willow - lonely witch version,214653
2021-05-07 23:41,Cyndi Lauper,Girls Just Want to Have Fun,238266
2021-05-07 23:45,Wes Walker,Jordan Belfort,207911
2021-05-07 23:47,Saweetie,Best Friend (feat. Doja Cat),155883
2021-05-07 23:51,Pitbull,Feel This Moment (feat. Christina Aguilera),229506
2021-05-07 23:55,Doja Cat,Kiss Me More (feat. SZA),208866
2021-05-07 23:57,Joji,Daylight,163905
2021-05-08 00:00,Megan Thee Stallion,Body,171067
2021-05-08 00:03,5 Seconds of Summer,She Looks So Perfect,202496
2021-05-08 00:08,Enrique Iglesias,Bailando - Spanish Version,243413
2021-05-08 00:11,Pitbull,Time of Our Lives,229360
2021-05-08 00:15,The Weeknd,Save Your Tears (with Ariana Grande) (Remix),191013
2021-05-08 00:19,Pitbull,Hotel Room Service,237600
2021-05-08 00:22,Neon Trees,Animal,212293
2021-05-08 00:25,Christopher Wilde,Starstruck,175026
2021-05-08 00:28,Kesha,Your Love Is My Drug,187133
2021-05-08 00:32,Ashe,Till Forever Falls Apart,222860
2021-05-08 00:36,Macklemore & Ryan Lewis,Can't Hold Us - feat. Ray Dalton,258342
2021-05-08 00:38,Thundercat,Funny Thing,116630
2021-05-08 00:42,Cage The Elephant,Cigarette Daydreams,208760
2021-05-08 00:44,MARINA,Bubblegum Bitch,154666
2021-05-08 00:48,Tyga,Taste (feat. Offset),232959
2021-05-08 00:52,The Killers,Mr. Brightside,222586
2021-05-08 00:55,Bickle,Naked,210004
2021-05-08 00:58,Dominic Fike,Why,139906
2021-05-08 01:01,The Weeknd,Hardest To Love,211400
2021-05-08 01:04,Jonas Brothers,Sucker,181026
2021-05-08 01:08,LMFAO,Shots,222133
2021-05-08 01:11,One Direction,Diana,184666
2021-05-08 01:15,BØRNS,Electric Love,218106
2021-05-08 01:18,Lizzo,Juice,195144
2021-05-08 01:21,Taio Cruz,Dynamite,203866
2021-05-08 01:25,Taylor Swift,Paper Rings,222400
2021-05-08 01:29,Taio Cruz,Hangover,244906
2021-05-08 01:33,Justin Bieber,Beauty And A Beat,227986
2021-05-08 01:36,Hey Violet,Better By Myself,194409
2021-05-08 01:40,Justin Bieber,Baby,214240
2021-05-08 01:43,Aly & AJ,Potential Breakup Song,219773
2021-05-08 03:30,Frank Ocean,Solo,2858
2021-05-08 03:30,Rae Sremmurd,Come Get Her,82034
2021-05-08 03:33,Justin Bieber,Anyone,190779
2021-05-08 03:36,Saint Motel,Sweet Talk,192040
2021-05-08 03:39,ODIE,Miss Summer,162376
2021-05-08 03:46,Dominic Fike,Chicken Tenders,67469
2021-05-08 18:05,Cherub,Doses & Mimosas,323253
2021-05-08 18:10,ABBA,Voulez-Vous,309173
2021-05-08 18:11,Pitbull,Feel This Moment (feat. Christina Aguilera),58242
2021-05-08 18:11,Taylor Swift,the lakes - bonus track,11029
2021-05-08 18:15,Glass Animals,Heat Waves,238805
2021-05-08 18:15,Justin Bieber,Ghost,9932
2021-05-08 19:05,Hozier,Would That I,73130
2021-05-08 19:08,Maldito,My Forest Fire,206012
2021-05-08 19:12,BROCKHAMPTON,SUGAR,204533
2021-05-08 19:16,Taylor Swift,right where you left me - bonus track,245026
2021-05-08 19:18,ODIE,Miss Summer,134351
2021-05-09 00:48,Johnny Cash,Hurt,216533
2021-05-09 00:54,The Chicks,Travelin' Soldier,343496
2021-05-09 00:56,Shania Twain,Any Man Of Mine,124516
2021-05-09 00:59,Dolly Parton,Jolene,161533
2021-05-09 00:59,Dolly Parton,I Will Always Love You,46670
2021-05-09 01:04,Taylor Swift,cowboy like me,275040
2021-05-09 01:07,Loretta Lynn,You're The Reason Our Kids Are Ugly,154560
2021-05-09 01:10,Willie Nelson,Cowboys Are Frequently Secretly Fond Of Each Other,212853
2021-05-09 01:16,The Chicks,Travelin' Soldier,343496
2021-05-09 01:17,Father John Misty,God's Favorite Customer,61393
2021-05-09 14:35,Father John Misty,Chateau Lobby #4 (in C for Two Virgins),57770
2021-05-09 14:36,Josh Turner,Why Don't We Just Dance,15018
2021-05-09 14:40,Glass Animals,Heat Waves,238805
2021-05-09 14:43,ROLE MODEL,blind,153293
2021-05-09 14:50,Blu DeTiger,Cotton Candy Lemonade,103477
2021-05-09 14:54,Wallows,Drunk on Halloween,237026
2021-05-09 16:00,Hozier,Would That I,267156
2021-05-09 16:04,Maldito,My Forest Fire,206012
2021-05-09 16:06,Hippo Campus,warm glow,96634
2021-05-09 16:10,Hozier,Would That I,268293
2021-05-09 16:45,Glass Animals,Heat Waves,69446
2021-05-09 19:56,Grateful Dead,Shakedown Street,151424
2021-05-09 19:59,Wallows,Drunk on Halloween,2304
2021-05-09 19:59,The Lumineers,Gale Song,189973
2021-05-09 20:02,Maldito,My Forest Fire,193834
2021-05-09 20:06,Lizzy McAlpine,Angelina,225500
2021-05-09 20:10,Lizzy McAlpine,In Agreement,227488
2021-05-09 20:13,Phoebe Bridgers,Kyoto (Copycat Killer Version),181213
2021-05-09 20:16,Bruno Major,Nothing,162797
2021-05-09 20:19,Margaux Beylier,Northern Italy,190214
2021-05-09 20:56,Briston Maroney,Freakin' Out On the Interstate,63721
2021-05-09 20:58,Dominic Fike,Wurli,150620
2021-05-09 21:02,BROCKHAMPTON,SUGAR,204533
2021-05-09 21:05,Mt. Joy,Silver Lining,198600
2021-05-09 21:07,Still Woozy,Window,139293
2021-05-09 21:12,Frank Ocean,Super Rich Kids,304760
2021-05-09 21:16,The Weeknd,Hardest To Love,211400
2021-05-09 21:18,Kevin Abstract,Peach,20859
2021-05-09 21:18,Frank Ocean,Godspeed,2368
2021-05-09 21:20,Justin Bieber,Ghost,153190
2021-05-09 23:42,Wallows,Drunk on Halloween,364275
2021-05-09 23:46,Briston Maroney,Freakin' Out On the Interstate,251906
2021-05-09 23:49,Saint Motel,Sweet Talk,192040
2021-05-10 00:00,Vance Joy,Georgia,46572
2021-05-10 00:36,H3 Podcast,Trisha Birthday Celebration - Frenemies # 34,1213418
2021-05-10 03:00,Lizzy McAlpine,Angelina,20526
2021-05-10 03:03,Paramore,crushcrushcrush,189373
2021-05-10 03:07,Glass Animals,Heat Waves,238805
2021-05-10 03:12,Hozier,Would That I,268293
2021-05-10 03:15,The Lumineers,Gale Song,193720
2021-05-10 03:19,The Lumineers,Sleep On The Floor,211851
2021-05-10 03:22,Maldito,My Forest Fire,195666
2021-05-10 11:12,Bennett Coast,Moonboy,127722
2021-05-10 14:35,The Daily,Rural Tennessee’s Vaccine Hesitators,1469013
2021-05-10 14:39,Glass Animals,Heat Waves,238805
2021-05-10 14:39,Frank Ocean,Pink + White,10892
2021-05-10 14:44,Hozier,Would That I,268293
2021-05-10 14:47,The Lumineers,Gale Song,193720
2021-05-10 14:50,Briston Maroney,Caroline,201861
2021-05-10 15:17,Maldito,My Forest Fire,206012
2021-05-10 15:21,CASTLEBEAT,Telephone,209274
2021-05-10 19:21,Of Monsters and Men,From Finner,128998
2021-05-10 19:25,Taylor Swift,Hey Stephen (Taylor’s Version),254254
2021-05-10 19:27,Stephen Barker Liles,Try to Make It Anyway,111366
2021-05-10 19:32,Taylor Swift,Forever & Always (Piano Version) (Taylor’s Version),267833
2021-05-10 19:42,Jonas Brothers,Much Better,274293
2021-05-10 19:46,Taylor Swift,Better Than Revenge,217160
2021-05-10 19:50,Taylor Swift,Style,231000
2021-05-10 19:54,One Direction,Perfect,230333
2021-05-10 19:58,Taylor Swift,Out Of The Woods,235800
2021-05-10 20:01,Harry Styles,Two Ghosts,229813
2021-05-10 20:08,Taylor Swift,Dear John,403920
2021-05-10 20:13,John Mayer,Paper Doll,257386
2021-05-10 20:18,Taylor Swift,All Too Well,327893
2021-05-10 20:23,Taylor Swift,Back To December,293026
2021-05-10 20:29,Taylor Swift,Enchanted,352186
2021-05-10 20:33,Taylor Swift,Getaway Car,233626
2021-05-10 20:36,Justin Bieber,Anyone,190779
2021-05-10 20:41,Taylor Swift,betty,294521
2021-05-10 20:45,Phoebe Bridgers,Moon Song,277676
2021-05-10 20:48,The Band CAMINO,2 / 14,163690
2021-05-10 20:51,ROLE MODEL,blind,153293
2021-05-10 20:57,The 1975,Somebody Else,347520
2021-05-10 20:59,Harry Styles,Kiwi,176386
2021-05-10 21:04,Taylor Swift,champagne problems,244000
2021-05-10 21:07,Phoebe Bridgers,Motion Sickness,229760
2021-05-10 21:11,Olivia Rodrigo,drivers license,242013
2021-05-10 21:16,Lizzy McAlpine,Apple Pie,259166
2021-05-10 21:20,Rex Orange County,Pluto Projector,267520
2021-05-10 21:23,Stephen Sanchez,Lady by the Sea,182983
2021-05-10 21:27,Taylor Swift,Don’t You (Taylor’s Version) (From The Vault),208608
2021-05-10 21:30,Hailey Knox,a boy named pluto,201470
2021-05-10 21:33,Ben Platt,imagine,164202
2021-05-10 21:36,Lizzy McAlpine,To the Mountains,193800
2021-05-10 21:39,Lorde,Liability,171727
2021-05-10 21:43,Harry Styles,Sweet Creature,224866
2021-05-10 21:46,Taylor Swift,Cruel Summer,178426
2021-05-10 21:49,COIN,Crash My Car,188306
2021-05-10 21:52,Clinton Kane,CHICKEN TENDIES,196844
2021-05-10 21:53,Lorde,Hard Feelings/Loveless,68638
2021-05-10 21:53,Lorde,Ribs,2438
2021-05-10 21:57,Young the Giant,Mind Over Matter,244693
2021-05-10 22:01,LaLion,I Can't Explain,211596
2021-05-10 22:07,Rex Orange County,It's Not The Same Anymore,386200
2021-05-10 22:11,Hippo Campus,Monsoon,222820
2021-05-10 22:15,The Backseat Lovers,Just a Boy,250942
2021-05-10 22:19,A-Wall,Loverboy,224543
2021-05-10 22:24,BØRNS,Past Lives,274320
2021-05-10 22:27,Current Joys,Symphonia IX,181360
2021-05-10 22:30,girl in red,i'll die anyway.,192612
2021-05-10 22:33,Joji,YEAH RIGHT,174357
2021-05-10 22:36,Foster The People,Pick U Up,182440
2021-05-10 22:41,The Band CAMINO,California,300720
2021-05-11 06:18,Hippo Campus,Violet,98905
2021-05-11 06:21,Dolly Parton,Jolene,161533
2021-05-11 06:21,Kacey Musgraves,Love Is A Wild Thing,4900
2021-05-11 06:25,Harry Styles,"Girl Crush - Recorded at Metropolis Studios, London",243804
2021-05-11 06:27,Jamey Johnson,That Lonesome Song,121220
2021-05-11 19:42,Mickey Darling,I'm Just a Buzzkill,216000
2021-05-11 19:46,Frank Ocean,White Ferrari,248807
2021-05-11 19:50,The Weeknd,Die For You,260253
2021-05-11 19:56,Hippo Campus,warm glow,358870
2021-05-11 20:00,Ritt Momney,Paper News,261685
2021-05-11 20:04,Current Joys,Blondie,194733
2021-05-11 20:07,A-Wall,Loverboy,224543
2021-05-11 20:13,Cigarettes After Sex,K.,319560
2021-05-11 20:18,The Backseat Lovers,Dugout,290588
2021-05-11 20:22,Dreamer Boy,Falling for the Wrong One,251642
2021-05-11 20:25,Mickey Darling,Pity Party,174562
2021-05-11 20:26,Dominic Fike,Babydoll,97960
2021-05-11 20:30,"Tyler, The Creator",Answer,230066
2021-05-11 20:33,girl in red,i'll die anyway.,192612
2021-05-11 20:38,Rex Orange County,Pluto Projector,267520
2021-05-11 20:42,The Neighbourhood,Daddy Issues,260173
2021-05-11 20:46,Rebounder,Meet Me at the Bar,195000
2021-05-11 20:50,The 1975,Fallingforyou,240670
2021-05-11 20:52,Joji,Your Man,163758
2021-05-11 20:56,Mac Miller,The Spins,195873
2021-05-11 21:01,The Band CAMINO,California,300720
2021-05-11 21:04,Frank Ocean,Godspeed,177922
2021-05-11 21:07,Verzache,All I Need,203750
2021-05-11 21:10,Khalid,Angels,170680
2021-05-11 21:14,Chase Atlantic,Friends,230010
2021-05-11 21:17,Rich Brian,Love In My Pocket,223093
2021-05-11 21:20,Noah Chenfeld,I Love Being Tired,146356
2021-05-11 21:24,The Backseat Lovers,Pool House,269411
2021-05-11 21:27,BENEE,Glitter,180146
2021-05-11 21:30,Bowling Shoes,Black Car,141143
2021-05-11 21:33,Roar,I Can't Handle Change,198213
2021-05-11 21:34,Current Joys,New Flesh,84496
2021-05-11 21:39,Kid Cudi,Mr. Rager,294226
2021-05-11 21:43,Rebounder,Lovers,214653
2021-05-11 21:46,BETWEEN FRIENDS,iloveyou,166358
2021-05-11 21:49,Joji,Gimme Love,214557
2021-05-11 22:19,The Lumineers,Gale Song,193720
2021-05-11 22:20,Wallows,Remember When,76094
2021-05-11 22:23,Paramore,crushcrushcrush,189373
2021-05-11 22:24,The Neighbourhood,Daddy Issues,28302
2021-05-11 22:27,Francisco Martin,Alaska - Performance Version,185875
2021-05-11 22:28,Dominic Fike,Chicken Tenders,41699
2021-05-12 14:01,COIN,Malibu 1992,104327
2021-05-12 15:30,The Daily,Apple vs. Facebook,1939400
2021-05-12 15:33,Mac Miller,The Spins,195873
2021-05-12 15:33,Hippo Campus,warm glow,11263
2021-05-12 15:36,Paramore,crushcrushcrush,189373
2021-05-12 15:41,Ritt Momney,Paper News,261685
2021-05-12 15:45,Frank Ocean,Ivy,39195
2021-05-12 15:45,Glass Animals,Heat Waves,238805
2021-05-12 15:49,Chase Atlantic,Friends,230010
2021-05-12 15:49,Still Woozy,Window,12710
2021-05-12 15:50,Still Woozy,Window,17681
2021-05-12 15:51,Dominic Fike,Babydoll,97960
2021-05-12 15:51,Black Pumas,Colors,3347
2021-05-12 15:55,Verzache,All I Need,203750
2021-05-12 15:59,Hozier,Would That I,268293
2021-05-12 15:59,Still Woozy,Window,3069
2021-05-12 16:04,The Backseat Lovers,Kilby Girl,258043
2021-05-12 16:07,The Weeknd,Hardest To Love,197299
2021-05-12 16:11,The Lumineers,Sleep On The Floor,211851
2021-05-12 16:11,The Backseat Lovers,Kilby Girl,8993
2021-05-12 16:14,Mac Miller,The Spins,195873
2021-05-12 16:18,Chase Atlantic,Friends,230010
2021-05-12 16:21,Hozier,Talk,206546
2021-05-12 17:10,Wallows,Drunk on Halloween,217245
2021-05-12 17:14,Chase Atlantic,Friends,226581
2021-05-12 17:37,H3 Podcast,"Jewish Trivia Contest, David Dobrik & Scotty Sire - Frenemies #24",1363818
2021-05-12 21:05,Francisco Martin,Alaska - Performance Version,30069
2021-05-12 21:05,Hippo Campus,warm glow,358870
2021-05-12 21:08,The Lumineers,Gale Song,193720
2021-05-12 21:09,Hippo Campus,warm glow,25470
2021-05-12 21:31,Mac Miller,The Spins,166603
2021-05-12 21:31,Hozier,Almost (Sweet Music),96746
2021-05-12 21:36,Ritt Momney,Paper News,261685
2021-05-12 21:36,The Weeknd,Hardest To Love,27350
2021-05-12 21:40,Mac Miller,The Spins,195873
2021-05-12 22:35,Chase Atlantic,Friends,226495
2021-05-12 22:38,Mac Miller,The Spins,195873
2021-05-12 22:39,The Weeknd,Die For You,31850
2021-05-12 22:43,Glass Animals,Heat Waves,238805
2021-05-12 22:46,The Lumineers,Gale Song,189729
2021-05-12 22:49,Paramore,crushcrushcrush,189373
2021-05-12 22:53,Hozier,Nobody,210573
2021-05-12 22:56,Hozier,Almost (Sweet Music),217480
2021-05-13 16:17,Kevin Abstract,Peach,155238
2021-05-13 16:22,Ritt Momney,Paper News,261685
2021-05-13 16:25,The Lumineers,Sleep On The Floor,211851
2021-05-13 16:26,Mickey Darling,Pity Party,33047
2021-05-13 16:29,Mac Miller,The Spins,195873
2021-05-13 16:33,Wallows,Drunk on Halloween,237026
2021-05-13 16:36,Frank Ocean,Pink + White,184516
2021-05-13 16:39,Dua Lipa,Levitating (feat. DaBaby),4975
2021-05-13 16:39,The Lumineers,Gale Song,193720
2021-05-13 16:39,ROLE MODEL,girl in new york,1045
2021-05-13 16:43,Vance Joy,Georgia,230506
2021-05-13 16:46,Wallows,Remember When,155146
2021-05-13 16:50,Hippo Campus,Violet,245662
2021-05-13 16:56,Dominic Fike,Politics & Violence,85370
2021-05-13 17:01,Hozier,Would That I,268293
2021-05-13 17:05,Ritt Momney,Paper News,261685
2021-05-13 17:08,Mac Miller,The Spins,195873
2021-05-13 17:12,Hozier,Almost (Sweet Music),217480
2021-05-13 17:16,The Weeknd,Hardest To Love,211400
2021-05-13 19:35,Young the Giant,Mind Over Matter (Reprise),155471
2021-05-13 19:37,Dominic Fike,Why,139906
2021-05-13 19:42,Flipturn,August,261734
2021-05-13 19:46,Taylor Swift,Clean,271000
2021-05-13 19:49,ROLE MODEL,blind,153293
2021-05-13 19:51,Dominic Fike,Double Negative (Skeleton Milkshake),126465
2021-05-13 19:54,Paramore,crushcrushcrush,189373
2021-05-13 19:56,Dominic Fike,Babydoll,97960
2021-05-13 20:22,The Weeknd,Die For You,101727
2021-05-13 20:27,Frank Ocean,Super Rich Kids,304760
2021-05-13 20:33,Dominic Fike,Superstar Sh*t,127054
2021-05-13 20:36,Wallows,Remember When,155146
2021-05-13 20:39,Hozier,Nobody,210573
2021-05-13 20:43,Chase Atlantic,Friends,230010
2021-05-13 20:47,Glass Animals,Heat Waves,238805
2021-05-13 20:51,The Lumineers,Sleep On The Floor,211851
2021-05-13 20:54,Verzache,All I Need,203750
2021-05-13 20:56,Bennett Coast,Moonboy,132230
2021-05-13 21:00,Hozier,Almost (Sweet Music),217480
2021-05-13 21:03,The Band CAMINO,2 / 14,163690
2021-05-13 21:05,Dominic Fike,Double Negative (Skeleton Milkshake),126465
2021-05-13 21:08,Maldito,My Forest Fire,206012
2021-05-13 21:11,BROCKHAMPTON,SUGAR,204533
2021-05-13 21:16,Black Pumas,Colors,246586
2021-05-13 21:20,Frank Ocean,Solo,257380
2021-05-13 21:24,Hippo Campus,Violet,245662
2021-05-13 21:28,Wallows,Drunk on Halloween,237026
2021-05-13 21:32,Frank Ocean,Ivy,249191
2021-05-13 21:42,Dua Lipa,Levitating (feat. DaBaby),130490
2021-05-13 21:45,Mickey Darling,Pity Party,174562
2021-05-13 21:49,BETWEEN FRIENDS,affection,235225
2021-05-13 21:53,Taylor Swift,Clean,271000
2021-05-13 21:57,Dominic Fike,Politics & Violence,197846
2021-05-13 22:01,The Backseat Lovers,Kilby Girl,282205
2021-05-13 22:04,Dominic Fike,Why,139906
2021-05-13 22:07,Justin Bieber,Anyone,190779
2021-05-13 22:11,Flipturn,August,261734
2021-05-13 22:14,Kevin Abstract,Peach,176732
2021-05-13 22:19,Jacob Collier,Time Alone With You (feat. Daniel Caesar),256240
2021-05-13 22:21,ROLE MODEL,blind,153293
2021-05-13 22:24,HUNNY,Televised,194716
2021-05-13 22:27,Still Woozy,Window,139293
2021-05-13 22:28,Briston Maroney,Freakin' Out On the Interstate,2751
2021-05-13 22:28,Briston Maroney,Caroline,78811
2021-05-13 22:28,Frank Ocean,Pink + White,2666
2021-05-13 22:33,Hozier,Would That I,268293
2021-05-13 22:36,The Weeknd,Hardest To Love,211400
2021-05-13 22:40,Ritt Momney,Paper News,261685
2021-05-13 22:44,Young the Giant,Mind Over Matter (Reprise),230866
2021-05-13 22:48,Hozier,Someone New,222813
2021-05-13 22:51,Dominic Fike,Wurli,150620
2021-05-13 22:54,Vance Joy,Georgia,230506
2021-05-13 23:00,Hippo Campus,warm glow,358870
2021-05-13 23:03,Mt. Joy,Silver Lining,135802
2021-05-13 23:03,The Weeknd,Die For You,1941
2021-05-13 23:04,Dominic Fike,Babydoll,97960
2021-05-13 23:07,Dominic Fike,Chicken Tenders,170405
2021-05-13 23:08,Dayglow,Hot Rod,16479
2021-05-13 23:11,Glass Animals,Heat Waves,238805
2021-05-13 23:15,Mac Miller,The Spins,195873
2021-05-13 23:18,Chase Atlantic,Friends,208268
2021-05-14 03:46,Isabel Pless,Love Blind,212461
2021-05-14 03:46,Paramore,crushcrushcrush,6708
2021-05-14 03:49,Isabel Pless,Burn Out,193143
2021-05-14 03:54,Isabel Pless,Politics of Lonely,258507
2021-05-14 03:57,Isabel Pless,Family Tree,216920
2021-05-14 04:01,Isabel Pless,Mitosis,221402
2021-05-14 04:04,Lizzy McAlpine,To the Mountains,193800
2021-05-14 04:05,Isabel Pless,Family Tree,18116
2021-05-14 04:05,Peter McPoland,Romeo & Juliet,1749
2021-05-14 04:07,Adam Melchor,Moon in the Morning,139925
2021-05-14 04:11,Lizzy McAlpine,In Agreement,227488
2021-05-14 04:14,Lizzy McAlpine,When The World Stopped Moving,194278
2021-05-14 04:18,Lizzy McAlpine,Angelina,225500
2021-05-14 16:15,Lizzy McAlpine,Stupid,219564
2021-05-14 16:18,Mac Miller,The Spins,195873
2021-05-14 16:21,Bennett Coast,Moonboy,132230
2021-05-14 16:23,Saint Motel,Sweet Talk,174469
2021-05-14 16:27,Hozier,Jackie and Wilson,223120
2021-05-14 16:31,Briston Maroney,Caroline,205049
2021-05-14 16:34,Hozier,Someone New,94798
2021-05-14 16:38,Hozier,Someone New,128009
2021-05-14 16:42,Mac Miller,The Spins,195873
2021-05-14 16:45,Paramore,crushcrushcrush,189373
2021-05-14 16:49,Briston Maroney,Freakin' Out On the Interstate,251906
2021-05-14 16:53,The Weeknd,Die For You,260253
2021-05-14 16:57,ROLE MODEL,girl in new york,211304
2021-05-14 17:00,Frank Ocean,Pink + White,184516
2021-05-14 17:01,Vance Joy,Georgia,44426
2021-05-14 17:04,Maldito,My Forest Fire,175658
2021-05-14 17:04,The Lumineers,Gale Song,7957
